image_id,qr_index,x0,y0,x1,y1,x2,y2,x3,y3,content
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,35,448,303,483,303,483,331,448,331,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,36,327,308,362,308,362,335,327,335,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,37,364,315,399,315,399,343,364,343,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,38,401,324,436,324,436,351,401,351,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,39,438,330,474,330,474,360,438,360,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,40,261,349,300,349,300,377,261,377,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,41,293,367,328,367,328,394,293,394,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,42,321,385,356,385,356,412,321,412,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,43,350,404,385,404,385,430,350,430,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,44,380,421,418,421,418,450,380,450,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,45,239,371,274,371,274,397,239,397,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,46,269,390,302,390,302,416,269,416,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,47,299,406,333,406,333,433,299,433,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,48,327,425,362,425,362,452,327,452,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,49,357,443,397,443,397,471,357,471,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,50,217,392,251,392,251,420,217,420,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,51,245,412,281,412,281,438,245,438,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,52,274,428,310,428,310,455,274,455,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,53,303,447,338,447,338,472,303,472,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,54,331,465,371,465,371,492,331,492,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,55,189,414,228,414,228,439,189,439,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,56,223,432,257,432,257,458,223,458,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,57,251,451,284,451,284,476,251,476,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,58,281,470,318,470,318,495,281,495,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,59,310,486,346,486,346,513,310,513,
2423843117_jpg.rf.ba24607b4241c1442596fc29a5e9a6f3,0,111,1,299,1,299,157,111,157,
2423843117_jpg.rf.ba24607b4241c1442596fc29a5e9a6f3,1,218,438,345,438,345,616,218,616,
4099642526_jpg.rf.baff94e673e59dad2842053ba1718990,0,408,473,514,473,514,613,408,613,
5053297805_jpg.rf.bbbb4380d507fdd82abd888c461740d4,0,315,424,461,424,461,540,315,540,
glareimage002_jpg.rf.b9bb4062802244f751b5f72ded2d55d7,0,154,141,350,141,350,423,154,423,
bright_spotsimage018_jpg.rf.bbe96b0f3f8aec27947bce404dbc16e4,0,209,138,323,138,323,224,209,224,
bright_spotsimage018_jpg.rf.bbe96b0f3f8aec27947bce404dbc16e4,1,363,192,438,192,438,247,363,247,
bright_spotsimage018_jpg.rf.bbe96b0f3f8aec27947bce404dbc16e4,2,375,123,440,123,440,176,375,176,
3623972224_jpg.rf.b86c028d9771e6d13ea257fc274ee3f2,0,318,338,362,338,362,394,318,394,
4711721515_jpg.rf.b983f196437954459899d73880efe0a2,0,391,394,474,394,474,511,391,511,
high_versionimage032_jpg.rf.bea5c685d65b39144b7cf6c915fb7bd6,0,15,15,621,15,621,617,15,617,
4791733013_jpg.rf.bc19085b5e77b889b2ab3d0948397ff0,0,370,430,445,430,445,524,370,524,
nominalimage034_jpg.rf.bc562d3c367ca07467dd7f4d29be581c,0,244,240,357,240,357,329,244,329,
IMG_20220602_172051_jpg.rf.b9c369a4d53891fd75c9a98b918ed1cb,0,395,311,463,311,463,362,395,362,
IMG_20220602_172734_jpg.rf.bc3a625d1a4dddc3767eb1e80c1781d9,0,508,377,577,377,577,427,508,427,
IMG_20220602_172110_jpg.rf.bd21758e72d1dcdc8fbac668b896315e,0,322,329,359,329,359,357,322,357,
bright_spotsimage011_jpg.rf.be36ba467194b90a6c872aed520071bf,0,72,87,225,87,225,214,72,214,
bright_spotsimage011_jpg.rf.be36ba467194b90a6c872aed520071bf,1,273,194,359,194,359,260,273,260,
bright_spotsimage011_jpg.rf.be36ba467194b90a6c872aed520071bf,2,308,105,392,105,392,179,308,179,
bright_spotsimage021_jpg.rf.ba0e0447ae004a1d94a0784933dfa773,0,434,255,536,255,536,336,434,336,
bright_spotsimage021_jpg.rf.ba0e0447ae004a1d94a0784933dfa773,1,387,363,497,363,497,455,387,455,
bright_spotsimage021_jpg.rf.ba0e0447ae004a1d94a0784933dfa773,2,134,251,316,251,316,388,134,388,
1370704741_jpg.rf.bc3eb515e2618ad97e000458f2c83a41,0,347,325,378,325,378,355,347,355,
1370704741_jpg.rf.bc3eb515e2618ad97e000458f2c83a41,1,330,133,618,133,618,415,330,415,
0286700632_jpg.rf.bd26c050b5ae841c10aa5582e008403b,0,210,117,391,117,391,384,210,384,
5040808242_jpg.rf.bd40d67a7a601878160dfe2128e1c195,0,249,256,344,256,344,326,249,326,
4106364929_jpg.rf.bd720276c6d3f5b2ed937047c9cbf458,0,375,211,445,211,445,303,375,303,
4106364929_jpg.rf.bd720276c6d3f5b2ed937047c9cbf458,1,417,159,439,159,439,179,417,179,
4106364929_jpg.rf.bd720276c6d3f5b2ed937047c9cbf458,2,336,338,411,338,411,446,336,446,
4106364929_jpg.rf.bd720276c6d3f5b2ed937047c9cbf458,3,325,159,388,159,388,179,325,179,
4106364929_jpg.rf.bd720276c6d3f5b2ed937047c9cbf458,4,158,349,189,349,189,465,158,465,
4106364929_jpg.rf.bd720276c6d3f5b2ed937047c9cbf458,5,161,155,191,155,191,177,161,177,
4106364929_jpg.rf.bd720276c6d3f5b2ed937047c9cbf458,6,226,155,293,155,293,178,226,178,
4106364929_jpg.rf.bd720276c6d3f5b2ed937047c9cbf458,7,227,342,305,342,305,457,227,457,
4106364929_jpg.rf.bd720276c6d3f5b2ed937047c9cbf458,8,170,209,244,209,244,311,170,311,
4106364929_jpg.rf.bd720276c6d3f5b2ed937047c9cbf458,9,278,210,349,210,349,305,278,305,
4106364929_jpg.rf.bd720276c6d3f5b2ed937047c9cbf458,10,433,335,467,335,467,436,433,436,
2985146218_jpg.rf.bcd61103c5ede0f746889298ecb7c346,0,550,350,621,350,621,399,550,399,
2985146218_jpg.rf.bcd61103c5ede0f746889298ecb7c346,1,344,345,468,345,468,430,344,430,
3831779038_jpg.rf.bac9770d37ac2f851bd9f96f8b193bfd,0,238,211,377,211,377,423,238,423,
nominalimage013_jpg.rf.baf5c7d7742bba54ac1e58dc1a015af9,0,309,171,497,171,497,419,309,419,
IMG_20220602_172128_jpg.rf.bedc4f5a610b1f87909ed2c4e1bccb4b,0,269,388,310,388,310,423,269,423,
3210084213_jpg.rf.becdfb04b7747e9468df7eefb9a39a08,0,459,311,551,311,551,470,459,470,
2318857845_jpg.rf.bf0c7e9c27bdc4e2a7ffacf5ab748280,0,274,332,318,332,318,398,274,398,
4370601426_jpg.rf.bee19a3db1a189642c9a443ec31fc4a4,0,209,197,477,197,477,328,209,328,
2698677465_jpg.rf.bd7ba98116a5c933a41db053995c4f38,0,115,191,228,191,228,351,115,351,
rotationsimage011_jpg.rf.bfb2ca6985afee22f936aa16cbc9416b,0,381,285,590,285,590,443,381,443,
rotationsimage011_jpg.rf.bfb2ca6985afee22f936aa16cbc9416b,1,177,223,309,223,309,324,177,324,
rotationsimage011_jpg.rf.bfb2ca6985afee22f936aa16cbc9416b,2,147,350,263,350,263,441,147,441,
3360040540_jpg.rf.c106932912e7b4ea236606ff72932515,0,62,107,202,107,202,299,62,299,
3167792340_jpg.rf.c19510a49211841cdaef90d9d7e75a14,0,277,228,307,228,307,280,277,280,
closeimage003_jpg.rf.c092071ab1cbb22312f662bab889dd1f,0,74,139,599,139,599,553,74,553,
brightnessimage016_jpg.rf.bf292e6f71e186b3c44379968f3d402c,0,295,298,339,298,339,332,295,332,
brightnessimage016_jpg.rf.bf292e6f71e186b3c44379968f3d402c,1,351,323,388,323,388,346,351,346,
brightnessimage016_jpg.rf.bf292e6f71e186b3c44379968f3d402c,2,360,299,387,299,387,319,360,319,
1197_U7F9HkNLC_jpg.rf.c0b18f68fa10b0c72ec19d7285d91b07,0,203,301,386,301,386,471,203,471,
5164183640_jpg.rf.c4d3c3d75eb2b49fa61d98901e82a246,0,381,177,516,177,516,383,381,383,
5283866481_jpg.rf.c56447874b561273f2fee4f6ce5cf7c3,0,217,144,446,144,446,368,217,368,
4021470349_jpg.rf.c24c7900c373deb0c8f88c817d9b1721,0,278,360,423,360,423,455,278,455,
2677262209_jpg.rf.c0f110b4cf469fd595688262feef8a94,0,18,134,134,134,134,425,18,425,
blurredimage019_jpg.rf.c381e7eab48c49bb71dedae4304c1189,0,95,160,316,160,316,332,95,332,
blurredimage019_jpg.rf.c381e7eab48c49bb71dedae4304c1189,1,386,299,518,299,518,408,386,408,
blurredimage019_jpg.rf.c381e7eab48c49bb71dedae4304c1189,2,437,177,566,177,566,266,437,266,
IMG_20220530_161247_jpg.rf.c339b083c6f059d444c01dabf67940c8,0,573,283,605,283,605,306,573,306,
4711096515_jpg.rf.bf7aef8a237eb3b7b01cc7f1601fe8de,0,263,73,390,73,390,144,263,144,
high_versionimage016_jpg.rf.c682d0cf09449bf16ae5a8e3665ecedf,0,59,29,600,29,600,559,59,559,
glareimage043_jpg.rf.bfdbb3eb04c272af69bd996ede2e7458,0,95,129,588,129,588,555,95,555,
pathologicalimage009_png_jpg.rf.c275353322a19d88203423c1171d64a9,0,48,56,600,56,600,584,48,584,
rotationsimage036_jpg.rf.c4e6f55f0f1f10c137e3dccd8fdff00b,0,309,233,567,233,567,388,309,388,
rotationsimage036_jpg.rf.c4e6f55f0f1f10c137e3dccd8fdff00b,1,63,250,233,250,233,350,63,350,
rotationsimage036_jpg.rf.c4e6f55f0f1f10c137e3dccd8fdff00b,2,93,373,267,373,267,483,93,483,
4403_W4V5aRQjB_jpg.rf.c0df75f5f9e413fa7d8dcab1e368a75f,0,131,189,474,189,474,493,131,493,
v3VCard-Encoding_png_jpg.rf.c634e58f78ded1cbdf326b8a097007b8,0,22,19,622,19,622,623,22,623,
glareimage030_jpg.rf.c43fab3c43fb97fff858192bca427783,0,182,192,444,192,444,530,182,530,
5111238025_jpg.rf.c4ef951cebb5289eda6ba7319157d633,0,268,355,441,355,441,475,268,475,
4177077228_jpg.rf.c4ed154cb13f6e3a2004095befcb7377,0,337,481,364,481,364,521,337,521,
4177077228_jpg.rf.c4ed154cb13f6e3a2004095befcb7377,1,376,480,403,480,403,520,376,520,
5293518982_jpg.rf.c68fe7dc69172db6c62d8ad771836bc9,0,132,39,373,39,373,363,132,363,
IMG_20220601_165047_jpg.rf.c3a1c80ba66add8b1c2d290cefa508da,0,205,401,368,401,368,476,205,476,
3671809329_jpg.rf.c1212fcd673dca6d162d2ebfd981e005,0,208,158,438,158,438,476,208,476,
3360878084_jpg.rf.c770dcc198e1ae2aada8d96eda271838,0,231,328,380,328,380,530,231,530,
1150_U7bnE2oSC_jpg.rf.c750fd0cf4ce295606859b22efad18e9,0,205,281,418,281,418,467,205,467,
4000348762_jpg.rf.c5fa51af2cef231a49d9d9ba740e47fc,0,224,194,438,194,438,466,224,466,
2236526151_jpg.rf.c786b68a2da7e0cc4be00f5e7b97c499,0,275,300,369,300,369,370,275,370,
2236526151_jpg.rf.c786b68a2da7e0cc4be00f5e7b97c499,1,260,414,272,414,272,424,260,424,
2236526151_jpg.rf.c786b68a2da7e0cc4be00f5e7b97c499,2,287,414,299,414,299,424,287,424,
2236526151_jpg.rf.c786b68a2da7e0cc4be00f5e7b97c499,3,315,414,327,414,327,424,315,424,
2236526151_jpg.rf.c786b68a2da7e0cc4be00f5e7b97c499,4,342,414,354,414,354,424,342,424,
2236526151_jpg.rf.c786b68a2da7e0cc4be00f5e7b97c499,5,369,414,382,414,382,424,369,424,
5297814123_jpg.rf.c7adfd2557181af77befce807f30ef49,0,128,343,303,343,303,576,128,576,
0500310378_jpg.rf.c7ae03e7657b702ad27a86ee4c56c42b,0,116,346,195,346,195,444,116,444,
4525996985_jpg.rf.c7fd64967224ba593615ef888f8c01ea,0,149,275,302,275,302,428,149,428,
4917198756_jpg.rf.1adce2ffe491534c7bf9c22ec13c79ca,0,523,393,582,393,582,481,523,481,
2811131160_jpg.rf.1db2230be17fa92d6ad447c54c5188b4,0,362,275,452,275,452,452,362,452,
2811131160_jpg.rf.1db2230be17fa92d6ad447c54c5188b4,1,555,266,612,266,612,402,555,402,
2811131160_jpg.rf.1db2230be17fa92d6ad447c54c5188b4,2,470,271,542,271,542,424,470,424,
2686136338_jpg.rf.19b97d6dd09602142191ef76d2eb0121,0,98,376,189,376,189,500,98,500,
nominalimage044_jpg.rf.19e680ee8807de2e395a9b02d8068f24,0,267,257,324,257,324,295,267,295,
rotationsimage014_jpg.rf.1dc02869261d5071591c79d6a54604c2,0,313,167,548,167,548,360,313,360,
rotationsimage014_jpg.rf.1dc02869261d5071591c79d6a54604c2,1,119,299,271,299,271,414,119,414,
rotationsimage014_jpg.rf.1dc02869261d5071591c79d6a54604c2,2,247,390,384,390,384,503,247,503,
3359226645_jpg.rf.1a47611434863db485dfb2c264fe8e40,0,255,109,458,109,458,391,255,391,
brightnessimage018_jpg.rf.1ba32a41a1c1b5d7b30e1addf109c6eb,0,287,302,346,302,346,345,287,345,
brightnessimage018_jpg.rf.1ba32a41a1c1b5d7b30e1addf109c6eb,1,357,335,395,335,395,362,357,362,
brightnessimage018_jpg.rf.1ba32a41a1c1b5d7b30e1addf109c6eb,2,360,308,393,308,393,330,360,330,
4604914148_jpg.rf.1c56697ed272c4aa9363e081c48feb06,0,449,94,549,94,549,195,449,195,
3504778879_jpg.rf.1df6930195463a68a89b4f1db55c086b,0,179,338,433,338,433,531,179,531,
5143465580_jpg.rf.1b99500d577596021db19453e85b60de,0,193,168,214,168,214,191,193,191,
IMG_20220530_143410_jpg.rf.1c43ae19521adaade7d8c146d090b743,0,455,432,488,432,488,450,455,450,
blurredimage031_jpg.rf.1cc5d3c1312864e956fbef2c5f1ff71b,0,186,344,381,344,381,487,186,487,
1031_U7VgcEASC_jpg.rf.1e117b4d25d6d015645af90c60fb27f1,0,208,277,405,277,405,454,208,454,
3032275434_jpg.rf.1ce83aeb3a5bf485a66b5e1e769da616,0,523,182,624,182,624,347,523,347,
perspectiveimage015_jpg.rf.1fa147199d8eda6f0dd604b1c19d5675,0,314,228,373,228,373,382,314,382,
4733349068_jpg.rf.1bc9f8d1c4c279a7d0ff159c43a1b395,0,66,521,191,521,191,602,66,602,
rotationsimage019_jpg.rf.1fde383632e3ad644e61cf48fe3207cd,0,469,301,603,301,603,395,469,395,
rotationsimage019_jpg.rf.1fde383632e3ad644e61cf48fe3207cd,1,326,373,487,373,487,487,326,487,
rotationsimage019_jpg.rf.1fde383632e3ad644e61cf48fe3207cd,2,162,149,419,149,419,338,162,338,
3552874141_jpg.rf.1c69ad045ff8909d86845826c0fbe226,0,29,117,264,117,264,470,29,470,
5326668891_jpg.rf.202d697eec16052a1771977b25206f6e,0,438,400,492,400,492,445,438,445,
4353851323_jpg.rf.205f079014ebb62fe126d157aa5f4d9d,0,41,63,601,63,601,571,41,571,
curvedimage019_jpg.rf.1cf4009c7c86b93a478f3bff1c251f6c,0,142,45,433,45,433,291,142,291,
curvedimage019_jpg.rf.1cf4009c7c86b93a478f3bff1c251f6c,1,179,383,395,383,395,550,179,550,
IMG_20220602_172226_jpg.rf.205d5ade7051fbe5bb970401445a3039,0,324,275,374,275,374,316,324,316,
2468137356_jpg.rf.1e21e000603e36f55470ccd00fec2556,0,574,465,611,465,611,525,574,525,
2468137356_jpg.rf.1e21e000603e36f55470ccd00fec2556,1,535,198,564,198,564,243,535,243,
2468137356_jpg.rf.1e21e000603e36f55470ccd00fec2556,2,575,163,640,163,640,307,575,307,
2468137356_jpg.rf.1e21e000603e36f55470ccd00fec2556,3,564,323,589,323,589,374,564,374,
2468137356_jpg.rf.1e21e000603e36f55470ccd00fec2556,4,613,473,640,473,640,534,613,534,
2263737399_jpg.rf.1f190d334c20fbd005a121313ff52b28,0,157,337,215,337,215,380,157,380,
4689610940_jpg.rf.216c26e32916c7406fcac4a2612aaaba,0,85,473,139,473,139,552,85,552,
3489797454_jpg.rf.2177682410491d97c57638e58aec4cbc,0,336,131,368,131,368,220,336,220,
3489797454_jpg.rf.2177682410491d97c57638e58aec4cbc,1,518,136,562,136,562,225,518,225,
3489797454_jpg.rf.2177682410491d97c57638e58aec4cbc,2,150,275,175,275,175,337,150,337,
3489797454_jpg.rf.2177682410491d97c57638e58aec4cbc,3,239,112,315,112,315,266,239,266,
3489797454_jpg.rf.2177682410491d97c57638e58aec4cbc,4,107,309,136,309,136,362,107,362,
4107132368_jpg.rf.2550c2cd97d7572252ea04069e128291,0,306,287,352,287,352,305,306,305,
4107132368_jpg.rf.2550c2cd97d7572252ea04069e128291,1,375,285,391,285,391,301,375,301,
4107132368_jpg.rf.2550c2cd97d7572252ea04069e128291,2,342,324,394,324,394,393,342,393,
4107132368_jpg.rf.2550c2cd97d7572252ea04069e128291,3,196,333,247,333,247,403,196,403,
4107132368_jpg.rf.2550c2cd97d7572252ea04069e128291,4,236,293,283,293,283,310,236,310,
4107132368_jpg.rf.2550c2cd97d7572252ea04069e128291,5,386,414,412,414,412,489,386,489,
4107132368_jpg.rf.2550c2cd97d7572252ea04069e128291,6,191,298,211,298,211,312,191,312,
4107132368_jpg.rf.2550c2cd97d7572252ea04069e128291,7,185,428,208,428,208,510,185,510,
4107132368_jpg.rf.2550c2cd97d7572252ea04069e128291,8,235,423,290,423,290,503,235,503,
4107132368_jpg.rf.2550c2cd97d7572252ea04069e128291,9,271,329,322,329,322,397,271,397,
4107132368_jpg.rf.2550c2cd97d7572252ea04069e128291,10,312,418,368,418,368,496,312,496,
5240565858_jpg.rf.25511dbb9442117472c608a0a5ecafc3,0,246,87,365,87,365,262,246,262,
5240565858_jpg.rf.25511dbb9442117472c608a0a5ecafc3,1,68,93,144,93,144,254,68,254,
5240565858_jpg.rf.25511dbb9442117472c608a0a5ecafc3,2,476,116,549,116,549,288,476,288,
5190089432_jpg.rf.244e2baad370c85b811e9d3afe96ea2a,0,375,300,436,300,436,388,375,388,
5190089432_jpg.rf.244e2baad370c85b811e9d3afe96ea2a,1,277,302,343,302,343,394,277,394,
5190089432_jpg.rf.244e2baad370c85b811e9d3afe96ea2a,2,169,304,242,304,242,401,169,401,
5190089432_jpg.rf.244e2baad370c85b811e9d3afe96ea2a,3,50,307,130,307,130,408,50,408,
4413154199_jpg.rf.223fc60b1e26134dbe40bba46a597fea,0,86,320,384,320,384,463,86,463,
4782046245_jpg.rf.23192decb25d12627676bf4ee1b6d0e6,0,178,135,439,135,439,481,178,481,
IMG_20220601_164130_jpg.rf.2629ee70cffc30da13a3e7d1d7d90c5b,0,258,199,371,199,371,279,258,279,
IMG_20220601_164130_jpg.rf.2629ee70cffc30da13a3e7d1d7d90c5b,1,243,470,326,470,326,518,243,518,
IMG_20220601_162318_jpg.rf.1f8cea063564d6478a4706d35a0a725b,0,371,402,442,402,442,450,371,450,
5149193572_jpg.rf.2322535484f8c3d71274a571b31eefdb,0,366,317,464,317,464,415,366,415,
5046386633_jpg.rf.24eda911091f7fe13ee629e9061505f2,0,372,486,410,486,410,553,372,553,
closeimage023_jpg.rf.22d75bf9444887608051a0348409cec4,0,6,117,592,117,592,502,6,502,
2194489491_jpg.rf.24c7764f61afeca3cbd5641de95124c5,0,459,254,610,254,610,499,459,499,
5176853488_jpg.rf.2593e8dd1bb81bb55fa532f899aab83f,0,66,240,149,240,149,342,66,342,
IMG_20220601_162229_jpg.rf.2237fbd43fa9ac0066b73d495ff8df9d,0,158,542,192,542,192,567,158,567,
5218077043_jpg.rf.236a99dedd548a22f9556b48a591a809,0,253,244,307,244,307,316,253,316,
2478130371_jpg.rf.2614249d5c41e306442ffe173fb6c352,0,165,139,288,139,288,323,165,323,
IMG_20220604_165006_jpg.rf.26a9a857147a91769a25c63f32dc9cd3,0,359,415,449,415,449,483,359,483,
3103420592_jpg.rf.23136c4349deb17fc419011a8be7b2d2,0,313,223,392,223,392,324,313,324,
IMG_20220529_144813_jpg.rf.2676a02b6ffba4f3c843e3fd766aa688,0,480,369,520,369,520,394,480,394,
3413097256_jpg.rf.23d41630bf757a4e1e2bbdfaeb3ef691,0,158,170,266,170,266,394,158,394,
4584272232_jpg.rf.26abe4c3dd5ee73756897398e97d9647,0,219,21,419,21,419,243,219,243,
5269546467_jpg.rf.260155a8bc51e6a02b15ec2b49933416,0,183,475,218,475,218,528,183,528,
5223295536_jpg.rf.227008b9e473fc199b3a59db9eeb92cb,0,364,88,459,88,459,257,364,257,
4969808611_jpg.rf.26ba67399f01ca6379339be51e9ee4c4,0,216,228,314,228,314,309,216,309,
bright_spotsimage019_jpg.rf.26e1e4de96645c37fd3f9cd2acaf169b,0,375,137,437,137,437,183,375,183,
bright_spotsimage019_jpg.rf.26e1e4de96645c37fd3f9cd2acaf169b,1,359,196,443,196,443,254,359,254,
bright_spotsimage019_jpg.rf.26e1e4de96645c37fd3f9cd2acaf169b,2,209,144,323,144,323,230,209,230,
perspectiveimage033_jpg.rf.26e3ffe0f71d7e7a156ae0ec4120e28e,0,293,195,359,195,359,394,293,394,
IMG_20220601_163656_jpg.rf.2724734aa69ea92c776dcb0c865e5fe7,0,229,280,268,280,268,314,229,314,
4000337376_jpg.rf.272b4f5cb2e9bdc228b07df2616d8e0c,0,193,179,396,179,396,475,193,475,
4037066226_jpg.rf.28412c6f1f4c4087ee024c96488adebe,0,249,235,369,235,369,327,249,327,
5318432696_jpg.rf.2846b6077c01c1f48576ed5b6193c55b,0,147,218,386,218,386,476,147,476,
noncompliantimage016_jpg.rf.277ffdcc358be5a85e3a774ee8b69f5b,0,93,127,567,127,567,514,93,514,
5095037223_jpg.rf.27d1d6562148833f8ba9c8cad84c72ca,0,308,334,456,334,456,535,308,535,
5095037223_jpg.rf.27d1d6562148833f8ba9c8cad84c72ca,1,384,519,461,519,461,610,384,610,
nominalimage058_jpg.rf.295970e51a97825c5fa5ee05ea1bc1d5,0,72,53,570,53,570,482,72,482,
noncompliantimage006_jpg.rf.28decaaa1059b705cfbd28e5987a8b3a,0,98,105,571,105,571,503,98,503,
5333060291_jpg.rf.28b48b3a04f608c337075b4328975343,0,131,619,188,619,188,640,131,640,
5333060291_jpg.rf.28b48b3a04f608c337075b4328975343,1,140,301,187,301,187,358,140,358,
5333060291_jpg.rf.28b48b3a04f608c337075b4328975343,2,378,295,420,295,420,342,378,342,
5333060291_jpg.rf.28b48b3a04f608c337075b4328975343,3,132,148,197,148,197,205,132,205,
5333060291_jpg.rf.28b48b3a04f608c337075b4328975343,4,147,1,198,1,198,71,147,71,
5333060291_jpg.rf.28b48b3a04f608c337075b4328975343,5,513,309,544,309,544,349,513,349,
5333060291_jpg.rf.28b48b3a04f608c337075b4328975343,6,449,303,486,303,486,346,449,346,
5333060291_jpg.rf.28b48b3a04f608c337075b4328975343,7,125,461,182,461,182,512,125,512,
3289447603_jpg.rf.2a0701e025c52fabe5e9688ef9cf3853,0,218,268,361,268,361,378,218,378,
3077072664_jpg.rf.2bbcc414cf49688517af1502adee26a2,0,442,489,539,489,539,554,442,554,
IMG_20220602_160039_jpg.rf.2876266a5f41a4b042584a065db42f28,0,186,505,304,505,304,598,186,598,
2211459923_jpg.rf.274a99b2540bfe0e0ccc0b94f40f2460,0,99,311,158,311,158,396,99,396,
2211459923_jpg.rf.274a99b2540bfe0e0ccc0b94f40f2460,1,120,160,150,160,150,204,120,204,
5036470874_jpg.rf.2a34a7421dca9e98d78b52edc71ed73c,0,409,210,482,210,482,304,409,304,
5036470874_jpg.rf.2a34a7421dca9e98d78b52edc71ed73c,1,169,494,240,494,240,590,169,590,
IMG_20220602_172512_jpg.rf.29146d3a276b76b7bc08496df7506fe4,0,265,354,320,354,320,397,265,397,
nominalimage022_jpg.rf.27dd043ea8ebe2ee03d5e220fcc4493b,0,292,89,405,89,405,279,292,279,
high_versionimage006_jpg.rf.2827d0629b72b60f9080fe94c0eb93d8,0,21,9,599,9,599,580,21,580,
3761732016_jpg.rf.2b98f67bc61466dfd61944f7f17f450c,0,390,393,565,393,565,547,390,547,
2536547939_jpg.rf.2a70ba4e67c00243c1a219a08c39924c,0,193,434,272,434,272,539,193,539,
2674401684_jpg.rf.28e0759157affff3c0b3e06c1ef81c67,0,493,280,564,280,564,375,493,375,
3255507541_jpg.rf.2aa3128fb6d5bf5831a2f90399461921,0,27,7,98,7,98,62,27,62,
monitorimage003_jpg.rf.289d0fd834d3e8309798e1c31b21890d,0,35,35,604,35,604,603,35,603,
brightnessimage027_jpg.rf.2ab2d23317fa74791a0d3711125e14c3,0,132,251,318,251,318,397,132,397,
brightnessimage027_jpg.rf.2ab2d23317fa74791a0d3711125e14c3,1,383,370,500,370,500,457,383,457,
brightnessimage027_jpg.rf.2ab2d23317fa74791a0d3711125e14c3,2,431,260,531,260,531,342,431,342,
v3VCard-Title_png_jpg.rf.299bd5e55ee68739df3f176cb5308a3f,0,34,28,607,28,607,606,34,606,
3479618244_jpg.rf.2bd964151a05459f0fc34dfd0f54142d,0,234,179,443,179,443,339,234,339,
4587544777_jpg.rf.2c467fb9f24303188de20f19e9979057,0,514,272,563,272,563,409,514,409,
brightnessimage008_jpg.rf.28baf82de26c089b12f09e903c132641,0,434,256,540,256,540,335,434,335,
brightnessimage008_jpg.rf.28baf82de26c089b12f09e903c132641,1,390,363,507,363,507,451,390,451,
brightnessimage008_jpg.rf.28baf82de26c089b12f09e903c132641,2,131,249,320,249,320,390,131,390,
2303509443_jpg.rf.2b6f2fb3c736e27275b71894b4d8fba3,0,340,336,410,336,410,430,340,430,
2303509443_jpg.rf.2b6f2fb3c736e27275b71894b4d8fba3,1,21,342,94,342,94,435,21,435,
5020299665_jpg.rf.2bdbee5e424602bfa03ecde05141c289,0,428,404,559,404,559,580,428,580,
IMG_20220601_163436_jpg.rf.2c69970b7ae94f2f4b7ef72a985cb119,0,394,245,426,245,426,278,394,278,
5024182860_jpg.rf.2c52de9de4740106fa7a8652e1d7839d,0,151,385,349,385,349,534,151,534,
IMG_20220602_155741_jpg.rf.2c5c58c4012d7d5569c1fd8041863754,0,53,268,138,268,138,325,53,325,
IMG_20220602_155741_jpg.rf.2c5c58c4012d7d5569c1fd8041863754,1,572,310,619,310,619,343,572,343,
noncompliantimage004_jpg.rf.2d474146c9da8e3495973fd8c2bb4260,0,16,235,321,235,321,601,16,601,
noncompliantimage004_jpg.rf.2d474146c9da8e3495973fd8c2bb4260,1,361,24,624,24,624,382,361,382,
4690553670_jpg.rf.2ec5c95e8f4d56b1ef8434d4642ab1f8,0,490,155,570,155,570,284,490,284,
4453793131_jpg.rf.2d1164f8829e73aa1228c6eccc0f2b55,0,410,338,458,338,458,380,410,380,
