image_id,qr_index,x0,y0,x1,y1,x2,y2,x3,y3,content
high_versionimage016_jpg.rf.c682d0cf09449bf16ae5a8e3665ecedf,0,0,0,640,0,640,640,0,640,
glareimage043_jpg.rf.bfdbb3eb04c272af69bd996ede2e7458,0,131,136,578,136,578,586,131,586,http://www.youtube.com/watch?v=7qa6Bho4OyM&feature=share&list=PLk13TE2t32tgRCVo0q8tTB1CyZyMDQCNH&index=10
pathologicalimage009_png_jpg.rf.c275353322a19d88203423c1171d64a9,,,,,,,,,,
rotationsimage036_jpg.rf.c4e6f55f0f1f10c137e3dccd8fdff00b,0,300,228,577,228,577,386,300,386,
rotationsimage036_jpg.rf.c4e6f55f0f1f10c137e3dccd8fdff00b,1,71,257,221,257,221,353,71,353,
rotationsimage036_jpg.rf.c4e6f55f0f1f10c137e3dccd8fdff00b,2,99,385,234,385,234,470,99,470,Version 1 QR
4403_W4V5aRQjB_jpg.rf.c0df75f5f9e413fa7d8dcab1e368a75f,0,112,164,495,164,495,519,112,519,http://lubes.id/191/W4V5aRQjB
v3VCard-Encoding_png_jpg.rf.c634e58f78ded1cbdf326b8a097007b8,0,191,30,518,30,518,304,191,304,
glareimage030_jpg.rf.c43fab3c43fb97fff858192bca427783,0,196,154,496,154,496,569,196,569,https://goo.gl/forms/ofwmcoJn1qN6HPb72
5111238025_jpg.rf.c4ef951cebb5289eda6ba7319157d633,0,214,319,448,319,448,478,214,478,
4177077228_jpg.rf.c4ed154cb13f6e3a2004095befcb7377,,,,,,,,,,
5293518982_jpg.rf.c68fe7dc69172db6c62d8ad771836bc9,0,108,81,400,81,400,388,108,388,
IMG_20220601_165047_jpg.rf.c3a1c80ba66add8b1c2d290cefa508da,0,194,391,378,391,378,485,194,485,
3671809329_jpg.rf.c1212fcd673dca6d162d2ebfd981e005,0,209,161,437,161,437,469,209,469,http://www.foxsearchlight.com/500daysofsummer/qr
3360878084_jpg.rf.c770dcc198e1ae2aada8d96eda271838,0,221,380,395,380,395,536,221,536,
1150_U7bnE2oSC_jpg.rf.c750fd0cf4ce295606859b22efad18e9,0,198,272,431,272,431,479,198,479,http://www.lubes.id/197/U7bnE2oSC
4000348762_jpg.rf.c5fa51af2cef231a49d9d9ba740e47fc,0,160,121,512,121,512,541,160,541,
2236526151_jpg.rf.c786b68a2da7e0cc4be00f5e7b97c499,0,265,291,379,291,379,387,265,387,www.tagmore.com/esmadrid
5297814123_jpg.rf.c7adfd2557181af77befce807f30ef49,0,108,323,322,323,322,572,108,572,http://baycitizen.org
0500310378_jpg.rf.c7ae03e7657b702ad27a86ee4c56c42b,0,107,337,203,337,203,454,107,454,http://loca.seibubus.co.jp/
4525996985_jpg.rf.c7fd64967224ba593615ef888f8c01ea,0,109,235,342,235,342,469,109,469,Ceci n'est pas une pipe
4917198756_jpg.rf.1adce2ffe491534c7bf9c22ec13c79ca,,,,,,,,,,
2811131160_jpg.rf.1db2230be17fa92d6ad447c54c5188b4,0,547,259,619,259,619,408,547,408,
2811131160_jpg.rf.1db2230be17fa92d6ad447c54c5188b4,1,461,262,551,262,551,433,461,433,
2811131160_jpg.rf.1db2230be17fa92d6ad447c54c5188b4,2,351,264,463,264,463,463,351,463,
2686136338_jpg.rf.19b97d6dd09602142191ef76d2eb0121,0,87,365,198,365,198,511,87,511,http://aumall.jp/user/4913013
nominalimage044_jpg.rf.19e680ee8807de2e395a9b02d8068f24,,,,,,,,,,
rotationsimage014_jpg.rf.1dc02869261d5071591c79d6a54604c2,0,302,164,559,164,559,364,302,364,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
rotationsimage014_jpg.rf.1dc02869261d5071591c79d6a54604c2,1,119,297,275,297,275,419,119,419,Version 2 QR Code Test Image
rotationsimage014_jpg.rf.1dc02869261d5071591c79d6a54604c2,2,249,401,377,401,377,491,249,491,Version 1 QR
3359226645_jpg.rf.1a47611434863db485dfb2c264fe8e40,0,245,90,458,90,458,209,245,209,
brightnessimage018_jpg.rf.1ba32a41a1c1b5d7b30e1addf109c6eb,,,,,,,,,,
4604914148_jpg.rf.1c56697ed272c4aa9363e081c48feb06,0,390,41,607,41,607,236,390,236,http://qrc.me/ZNTV2
3504778879_jpg.rf.1df6930195463a68a89b4f1db55c086b,0,65,19,538,19,538,635,65,635,http://p8t.ch/25q6k
5143465580_jpg.rf.1b99500d577596021db19453e85b60de,,,,,,,,,,
IMG_20220530_143410_jpg.rf.1c43ae19521adaade7d8c146d090b743,0,167,252,190,252,190,275,167,275,
blurredimage031_jpg.rf.1cc5d3c1312864e956fbef2c5f1ff71b,0,184,340,385,340,385,492,184,492,
1031_U7VgcEASC_jpg.rf.1e117b4d25d6d015645af90c60fb27f1,0,200,272,411,272,411,459,200,459,http://www.lubes.id/197/U7VgcEASC
3032275434_jpg.rf.1ce83aeb3a5bf485a66b5e1e769da616,0,510,169,635,169,635,359,510,359,
perspectiveimage015_jpg.rf.1fa147199d8eda6f0dd604b1c19d5675,0,68,0,133,0,133,138,68,138,
perspectiveimage015_jpg.rf.1fa147199d8eda6f0dd604b1c19d5675,1,322,208,366,208,366,400,322,400,
perspectiveimage015_jpg.rf.1fa147199d8eda6f0dd604b1c19d5675,2,0,480,88,480,88,640,0,640,
4733349068_jpg.rf.1bc9f8d1c4c279a7d0ff159c43a1b395,0,56,511,201,511,201,611,56,611,
rotationsimage019_jpg.rf.1fde383632e3ad644e61cf48fe3207cd,0,160,137,428,137,428,350,160,350,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
rotationsimage019_jpg.rf.1fde383632e3ad644e61cf48fe3207cd,1,471,297,600,297,600,401,471,401,Version 1 QR
rotationsimage019_jpg.rf.1fde383632e3ad644e61cf48fe3207cd,2,323,366,482,366,482,493,323,493,Version 2 QR Code Test Image
3552874141_jpg.rf.1c69ad045ff8909d86845826c0fbe226,0,30,49,354,49,354,469,30,469,URL:http://www.panoman.de
5326668891_jpg.rf.202d697eec16052a1771977b25206f6e,,,,,,,,,,
4353851323_jpg.rf.205f079014ebb62fe126d157aa5f4d9d,0,545,428,571,428,571,460,545,460,
curvedimage019_jpg.rf.1cf4009c7c86b93a478f3bff1c251f6c,0,237,201,348,201,348,292,237,292,
curvedimage019_jpg.rf.1cf4009c7c86b93a478f3bff1c251f6c,1,158,303,474,303,474,628,158,628,
IMG_20220602_172226_jpg.rf.205d5ade7051fbe5bb970401445a3039,0,324,274,377,274,377,316,324,316,
IMG_20220602_172226_jpg.rf.205d5ade7051fbe5bb970401445a3039,1,156,534,348,534,348,640,156,640,
2468137356_jpg.rf.1e21e000603e36f55470ccd00fec2556,0,522,165,628,165,628,328,522,328,
2263737399_jpg.rf.1f190d334c20fbd005a121313ff52b28,0,163,338,209,338,209,377,163,377,
4689610940_jpg.rf.216c26e32916c7406fcac4a2612aaaba,0,78,465,150,465,150,559,78,559,
3489797454_jpg.rf.2177682410491d97c57638e58aec4cbc,0,0,0,640,0,640,640,0,640,
3489797454_jpg.rf.2177682410491d97c57638e58aec4cbc,1,509,127,568,127,568,232,509,232,
4107132368_jpg.rf.2550c2cd97d7572252ea04069e128291,0,336,318,400,318,400,399,336,399,
4107132368_jpg.rf.2550c2cd97d7572252ea04069e128291,1,265,323,328,323,328,403,265,403,http://at.zkm.de/einladung/6
4107132368_jpg.rf.2550c2cd97d7572252ea04069e128291,2,190,326,254,326,254,409,190,409,
4107132368_jpg.rf.2550c2cd97d7572252ea04069e128291,3,365,388,416,388,416,489,365,489,
4107132368_jpg.rf.2550c2cd97d7572252ea04069e128291,4,305,411,375,411,375,503,305,503,http://at.zkm.de/einladung/1
4107132368_jpg.rf.2550c2cd97d7572252ea04069e128291,5,229,417,295,417,295,509,229,509,http://at.zkm.de/einladung/8
5240565858_jpg.rf.25511dbb9442117472c608a0a5ecafc3,0,234,74,377,74,377,273,234,273,http://r.beetagg.com/?4786P1
5240565858_jpg.rf.25511dbb9442117472c608a0a5ecafc3,1,59,94,149,94,149,264,59,264,
5240565858_jpg.rf.25511dbb9442117472c608a0a5ecafc3,2,468,107,558,107,558,294,468,294,
5190089432_jpg.rf.244e2baad370c85b811e9d3afe96ea2a,0,0,0,640,0,640,445,0,445,
5190089432_jpg.rf.244e2baad370c85b811e9d3afe96ea2a,1,368,294,443,294,443,393,368,393,http://bit.ly/cMcqB0
5190089432_jpg.rf.244e2baad370c85b811e9d3afe96ea2a,2,269,295,351,295,351,402,269,402,http://bit.ly/93D0C9
5190089432_jpg.rf.244e2baad370c85b811e9d3afe96ea2a,3,161,296,251,296,251,408,161,408,http://bit.ly/cObji7
5190089432_jpg.rf.244e2baad370c85b811e9d3afe96ea2a,4,41,306,138,306,138,415,41,415,http://bit.ly/cnR8x1
4413154199_jpg.rf.223fc60b1e26134dbe40bba46a597fea,0,42,289,430,289,430,544,42,544,
4782046245_jpg.rf.23192decb25d12627676bf4ee1b6d0e6,0,153,108,425,108,425,506,153,506,http://qr.westergasfabriek.nl/202
IMG_20220601_164130_jpg.rf.2629ee70cffc30da13a3e7d1d7d90c5b,0,232,177,390,177,390,301,232,301,https://youtu.be/ji5KDN_KvKI
IMG_20220601_162318_jpg.rf.1f8cea063564d6478a4706d35a0a725b,0,548,4,640,4,640,114,548,114,
IMG_20220601_162318_jpg.rf.1f8cea063564d6478a4706d35a0a725b,1,367,411,442,411,442,450,367,450,
5149193572_jpg.rf.2322535484f8c3d71274a571b31eefdb,0,354,305,474,305,474,426,354,426,http://media.payzen.eu/e5
5046386633_jpg.rf.24eda911091f7fe13ee629e9061505f2,,,,,,,,,,
closeimage023_jpg.rf.22d75bf9444887608051a0348409cec4,0,0,117,348,117,348,366,0,366,
2194489491_jpg.rf.24c7764f61afeca3cbd5641de95124c5,0,447,246,621,246,621,494,447,494,
5176853488_jpg.rf.2593e8dd1bb81bb55fa532f899aab83f,0,25,194,192,194,192,395,25,395,http://bit.ly/b3ykz2
IMG_20220601_162229_jpg.rf.2237fbd43fa9ac0066b73d495ff8df9d,0,49,0,640,0,640,640,49,640,
5218077043_jpg.rf.236a99dedd548a22f9556b48a591a809,0,247,238,312,238,312,322,247,322,
2478130371_jpg.rf.2614249d5c41e306442ffe173fb6c352,0,145,123,301,123,301,339,145,339,
IMG_20220604_165006_jpg.rf.26a9a857147a91769a25c63f32dc9cd3,0,351,407,456,407,456,491,351,491,
3103420592_jpg.rf.23136c4349deb17fc419011a8be7b2d2,0,303,212,403,212,403,334,303,334,"Aula de informática y nuevas tecnologías, planta baja"
IMG_20220529_144813_jpg.rf.2676a02b6ffba4f3c843e3fd766aa688,0,0,33,296,33,296,128,0,128,
IMG_20220529_144813_jpg.rf.2676a02b6ffba4f3c843e3fd766aa688,1,172,522,380,522,380,640,172,640,
3413097256_jpg.rf.23d41630bf757a4e1e2bbdfaeb3ef691,0,146,199,267,199,267,405,146,405,
4584272232_jpg.rf.26abe4c3dd5ee73756897398e97d9647,0,203,9,433,9,433,251,203,251,http://scn.by/9T9AB0HTW8GH0Y
5269546467_jpg.rf.260155a8bc51e6a02b15ec2b49933416,0,182,474,219,474,219,529,182,529,
5269546467_jpg.rf.260155a8bc51e6a02b15ec2b49933416,1,504,576,640,576,640,640,504,640,
5223295536_jpg.rf.227008b9e473fc199b3a59db9eeb92cb,0,302,24,481,24,481,356,302,356,
5223295536_jpg.rf.227008b9e473fc199b3a59db9eeb92cb,1,154,452,340,452,340,578,154,578,
4969808611_jpg.rf.26ba67399f01ca6379339be51e9ee4c4,0,206,218,325,218,325,322,206,322,
bright_spotsimage019_jpg.rf.26e1e4de96645c37fd3f9cd2acaf169b,,,,,,,,,,
perspectiveimage033_jpg.rf.26e3ffe0f71d7e7a156ae0ec4120e28e,0,12,0,78,0,78,142,12,142,
perspectiveimage033_jpg.rf.26e3ffe0f71d7e7a156ae0ec4120e28e,1,306,209,368,209,368,416,306,416,
IMG_20220601_163656_jpg.rf.2724734aa69ea92c776dcb0c865e5fe7,0,450,313,469,313,469,328,450,328,
4000337376_jpg.rf.272b4f5cb2e9bdc228b07df2616d8e0c,0,190,273,408,273,408,480,190,480,
4037066226_jpg.rf.28412c6f1f4c4087ee024c96488adebe,0,249,233,380,233,380,336,249,336,http://twitter.com/iDshirt
5318432696_jpg.rf.2846b6077c01c1f48576ed5b6193c55b,0,183,242,400,242,400,481,183,481,Lego
noncompliantimage016_jpg.rf.277ffdcc358be5a85e3a774ee8b69f5b,0,45,59,609,59,609,595,45,595,
5095037223_jpg.rf.27d1d6562148833f8ba9c8cad84c72ca,0,299,332,468,332,468,496,299,496,
5095037223_jpg.rf.27d1d6562148833f8ba9c8cad84c72ca,1,360,497,463,497,463,635,360,635,
nominalimage058_jpg.rf.295970e51a97825c5fa5ee05ea1bc1d5,0,4,77,517,77,517,442,4,442,"{""lastNode"":""OAK5"",""cids"":{""pkey"":""180410194824527404022960201AZ""}}"
noncompliantimage006_jpg.rf.28decaaa1059b705cfbd28e5987a8b3a,0,101,113,552,113,552,523,101,523,http://www.radians.com/sizing_charts/
5333060291_jpg.rf.28b48b3a04f608c337075b4328975343,0,144,6,205,6,205,77,144,77,
5333060291_jpg.rf.28b48b3a04f608c337075b4328975343,1,373,290,426,290,426,347,373,347,
5333060291_jpg.rf.28b48b3a04f608c337075b4328975343,2,134,295,193,295,193,364,134,364,
5333060291_jpg.rf.28b48b3a04f608c337075b4328975343,3,119,455,189,455,189,518,119,518,
3289447603_jpg.rf.2a0701e025c52fabe5e9688ef9cf3853,0,205,255,373,255,373,392,205,392,http://adsites.com.au/?E=280
3077072664_jpg.rf.2bbcc414cf49688517af1502adee26a2,0,434,481,548,481,548,562,434,562,http://m.yellow.com.au/search/heading?headingid=40320&ref=mobhps
IMG_20220602_160039_jpg.rf.2876266a5f41a4b042584a065db42f28,0,110,414,400,414,400,640,110,640,https://qrco.de/bcu4Bx
2211459923_jpg.rf.274a99b2540bfe0e0ccc0b94f40f2460,0,89,303,165,303,165,405,89,405,
5036470874_jpg.rf.2a34a7421dca9e98d78b52edc71ed73c,0,161,486,247,486,247,596,161,596,http://www.dcimage.com/?qr=danb
IMG_20220602_172512_jpg.rf.29146d3a276b76b7bc08496df7506fe4,0,267,349,325,349,325,403,267,403,
nominalimage022_jpg.rf.27dd043ea8ebe2ee03d5e220fcc4493b,0,288,90,402,90,402,283,288,283,
high_versionimage006_jpg.rf.2827d0629b72b60f9080fe94c0eb93d8,0,143,186,183,186,183,227,143,227,
3761732016_jpg.rf.2b98f67bc61466dfd61944f7f17f450c,0,74,29,511,29,511,368,74,368,
3761732016_jpg.rf.2b98f67bc61466dfd61944f7f17f450c,1,372,377,584,377,584,565,372,565,http://mobil.reschop-carre.de/
2536547939_jpg.rf.2a70ba4e67c00243c1a219a08c39924c,0,184,425,281,425,281,547,184,547,http://vmf.tigtags.com/qr/879/eh2gahPmwpI
2674401684_jpg.rf.28e0759157affff3c0b3e06c1ef81c67,0,483,271,573,271,573,385,483,385,ANA080428DHGE38HQDZC235193718   1131653
3255507541_jpg.rf.2aa3128fb6d5bf5831a2f90399461921,0,19,0,105,0,105,69,19,69,http://bit.ly/QkdP
monitorimage003_jpg.rf.289d0fd834d3e8309798e1c31b21890d,0,16,20,635,20,635,640,16,640,This is a computer generated QR Code
brightnessimage027_jpg.rf.2ab2d23317fa74791a0d3711125e14c3,0,179,272,300,272,300,383,179,383,
brightnessimage027_jpg.rf.2ab2d23317fa74791a0d3711125e14c3,1,325,342,536,342,536,490,325,490,
v3VCard-Title_png_jpg.rf.299bd5e55ee68739df3f176cb5308a3f,0,77,86,391,86,391,399,77,399,
3479618244_jpg.rf.2bd964151a05459f0fc34dfd0f54142d,0,229,169,445,169,445,345,229,345,URL:http://artm-friends.at/linz09/
4587544777_jpg.rf.2c467fb9f24303188de20f19e9979057,0,468,234,607,234,607,465,468,465,
brightnessimage008_jpg.rf.28baf82de26c089b12f09e903c132641,0,153,267,301,267,301,379,153,379,
brightnessimage008_jpg.rf.28baf82de26c089b12f09e903c132641,1,358,344,527,344,527,479,358,479,
2303509443_jpg.rf.2b6f2fb3c736e27275b71894b4d8fba3,0,329,253,347,253,347,276,329,276,
2303509443_jpg.rf.2b6f2fb3c736e27275b71894b4d8fba3,1,115,262,134,262,134,280,115,280,
5020299665_jpg.rf.2bdbee5e424602bfa03ecde05141c289,0,388,340,558,340,558,579,388,579,http://www.treesforcities.org/page.php?id=88
IMG_20220601_163436_jpg.rf.2c69970b7ae94f2f4b7ef72a985cb119,0,232,29,445,29,445,298,232,298,
5024182860_jpg.rf.2c52de9de4740106fa7a8652e1d7839d,0,133,367,367,367,367,552,133,552,http://youtu.be/GtXS0WyqN8s
IMG_20220602_155741_jpg.rf.2c5c58c4012d7d5569c1fd8041863754,0,45,261,144,261,144,332,45,332,https://vejasp.abril.com.br/consumo/pingentesbonitos/
IMG_20220602_155741_jpg.rf.2c5c58c4012d7d5569c1fd8041863754,1,585,317,618,317,618,341,585,341,
noncompliantimage004_jpg.rf.2d474146c9da8e3495973fd8c2bb4260,0,343,62,609,62,609,287,343,287,
noncompliantimage004_jpg.rf.2d474146c9da8e3495973fd8c2bb4260,1,104,319,289,319,289,496,104,496,
4690553670_jpg.rf.2ec5c95e8f4d56b1ef8434d4642ab1f8,0,489,148,563,148,563,290,489,290,http://is.gd/5xids
4453793131_jpg.rf.2d1164f8829e73aa1228c6eccc0f2b55,0,55,312,212,312,212,615,55,615,
nominalimage027_jpg.rf.2d342dbe5ba641366cea133e7cfb7862,0,161,349,298,349,298,455,161,455,0555506635839349055557
nominalimage027_jpg.rf.2d342dbe5ba641366cea133e7cfb7862,1,353,360,457,360,457,440,353,440,0555506635839349055557
IMG_20220602_172413_jpg.rf.3241c39cb2b9c35e35c15e734c763bd5,0,347,289,444,289,444,365,347,365,
rotationsimage012_jpg.rf.32022608f3b671f0128f2e2889b172bb,0,323,232,568,232,568,420,323,420,
rotationsimage012_jpg.rf.32022608f3b671f0128f2e2889b172bb,1,118,283,242,283,242,369,118,369,Version 2 QR Code Test Image
rotationsimage012_jpg.rf.32022608f3b671f0128f2e2889b172bb,2,162,415,268,415,268,489,162,489,Version 1 QR
rotationsimage022_jpg.rf.2fa62a80c03b2a581ad991f96123a3a5,0,410,251,527,251,527,320,410,320,
rotationsimage022_jpg.rf.2fa62a80c03b2a581ad991f96123a3a5,1,50,260,320,260,320,443,50,443,
rotationsimage022_jpg.rf.2fa62a80c03b2a581ad991f96123a3a5,2,414,350,577,350,577,453,414,453,Version 2 QR Code Test Image
4689613868_jpg.rf.2eb0d1aae3d306d9dbb3c56f681a9f37,0,195,262,418,262,418,570,195,570,
blurredimage023_jpg.rf.2df07ccda7e68000e4b9b1249eb5c37e,0,185,229,560,229,560,589,185,589,
rotationsimage015_jpg.rf.2df2cde3284c273d8699ad4c6aa32526,0,294,159,523,159,523,338,294,338,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
rotationsimage015_jpg.rf.2df2cde3284c273d8699ad4c6aa32526,1,149,330,277,330,277,431,149,431,Version 2 QR Code Test Image
rotationsimage015_jpg.rf.2df2cde3284c273d8699ad4c6aa32526,2,306,406,414,406,414,499,306,499,Version 1 QR
5055316502_jpg.rf.30e7b7c9ecfc9e4b76852e0034244d2f,0,313,89,583,89,583,271,313,271,
5055316502_jpg.rf.30e7b7c9ecfc9e4b76852e0034244d2f,1,399,276,524,276,524,362,399,362,http://m.tscpl.org/qre8xevn/tehdq5vz.php
perspectiveimage005_jpg.rf.303c7a093f7e525e988db0ed82db7461,0,203,189,399,189,399,461,203,461,
5260442643_jpg.rf.2ea7731062e11282c045b3ae85f97143,0,79,355,215,355,215,519,79,519,http://mhms-media.blogspot.com/
0179583169_jpg.rf.2cf47407ad72a55fef25243d11b0540c,0,303,89,457,89,457,288,303,288,"http://ganso-flea.com 

MEBKM:TITLE:FLEA CIRCUS;URL:http\://ganso-flea.com;;"
3219209795_jpg.rf.30934e742dc23860773a85c03055736d,0,256,121,423,121,423,384,256,384,
IMG_20220601_162909_jpg.rf.2e00e3b0fd0847d563af5c44810b885c,0,316,96,344,96,344,112,316,112,
IMG_20220601_162909_jpg.rf.2e00e3b0fd0847d563af5c44810b885c,1,262,406,296,406,296,433,262,433,
IMG_20220601_164309_jpg.rf.2d871b49589693410bdc893751118714,0,494,28,640,28,640,213,494,213,
4727282139_jpg.rf.2cdcd28b7946a3ea2c85b6fc2764a734,0,422,126,573,126,573,337,422,337,"BEGIN:VCARD
N:Wilkinson;Paul
TEL:020 8858 1104
EMAIL:paul.wilkinson@pwcom.co.uk
ORG:pwcom.co.uk Limited
TITLE:Dr
ADR:33 Glenluce Road, London SE3 7SD
URL:http://www.pwcom.co.uk
VERSION:3.0
END:VCARD"
4727282139_jpg.rf.2cdcd28b7946a3ea2c85b6fc2764a734,1,265,180,406,180,406,381,265,381,http://www.google.com/profiles/paul.wilkinson19
2699519970_jpg.rf.30e2596be79bdd67b9f86aa78accbb64,0,239,314,388,314,388,578,239,578,next (by emmacott.com)
rotationsimage041_jpg.rf.2fe54ad8c09918f90cc746c1ec9fb2d8,0,107,207,377,207,377,371,107,371,
rotationsimage041_jpg.rf.2fe54ad8c09918f90cc746c1ec9fb2d8,1,439,347,567,347,567,452,439,452,
4545_W4wgZw7eB_jpg.rf.31959be33a0bca4317e2235499265da2,0,216,177,425,177,425,379,216,379,http://lubes.id/191/W4wgZw7eB
4567_W4wHVVfAB_jpg.rf.2e7b3bca1f5315d04163a09e0823fc26,0,150,135,452,135,452,421,150,421,
glareimage046_jpg.rf.35571871a32a4907d229815589e84052,0,95,133,522,133,522,547,95,547,
3691031620_jpg.rf.2d6e27ce72847895985d224a98939eff,0,120,357,308,357,308,529,120,529,"Box #2:

-CDs
"
2645558160_jpg.rf.32bb9f76446bbf31176278beabb30a47,0,292,145,430,145,430,352,292,352,http://water-cp.com
IMG_20220530_164936_jpg.rf.36a86eb3a280afc64c84c7bec7a9038e,0,306,280,368,280,368,331,306,331,
closeimage033_jpg.rf.35e852dd59cc74992cfee14166b0205c,0,235,108,455,108,455,277,235,277,
closeimage033_jpg.rf.35e852dd59cc74992cfee14166b0205c,1,2,222,238,222,238,406,2,406,
nominalimage064_jpg.rf.3667615c6ecbc64c1a808eaa1c6447ab,0,70,96,527,96,527,568,70,568,http://www.postalexperience.com/pos?mt=4&sc=840-5940-0244-002-00006-80522-02
nominalimage049_jpg.rf.2f0e32aebc24412a271dbb4cca0d368a,0,217,163,457,163,457,405,217,405,65729741957
3716507953_jpg.rf.361ad123beefc5521a6fe2b04f78b08f,0,446,199,601,199,601,397,446,397,http://www.port.ac.uk/ct
4970528433_jpg.rf.35e0da80d4211be5aa37fc43c0502d48,0,350,406,450,406,450,537,350,537,http://www.sparkcon.com/
IMG_20220530_161506_jpg.rf.343a083c1e606756b71742dcc8173dac,0,0,0,157,0,157,241,0,241,
brightnessimage013_jpg.rf.35eb086de44a5514707e317567ec8cd4,,,,,,,,,,
closeimage006_jpg.rf.2f79a672564a8a135273ed11db80caa1,0,0,100,573,100,573,556,0,556,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
5262310913_jpg.rf.343fd39668b9a4f6d272f56f415449ad,0,250,133,309,133,309,177,250,177,
5149194708_jpg.rf.35f090386e97376813419690f56a02e5,0,277,251,551,251,551,533,277,533,http://media.payzen.eu/d4
IMG_20220601_162623_jpg.rf.324d11380cd378669de33d8fbf51a894,0,353,194,419,194,419,243,353,243,
blurredimage044_jpg.rf.377af0556b849cab1e77ea6fd9b88e6f,0,194,177,430,177,430,499,194,499,
v2MeCard-Phone_png_jpg.rf.376a06d937519c4db0402ae6460b4db0,0,13,13,627,13,627,627,13,627,"MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;"
5249545740_jpg.rf.3783770ef400fe591d27b1bbeef34c47,0,151,273,249,273,249,340,151,340,
2513889297_jpg.rf.371c980035d2853aeb6dd9f9fd8936f0,0,184,415,224,415,224,462,184,462,
2513889297_jpg.rf.371c980035d2853aeb6dd9f9fd8936f0,1,412,487,572,487,572,640,412,640,
3413058024_jpg.rf.3c537f01801738af60b6fb3ba2440a85,0,160,231,285,231,285,429,160,429,
2208592873_jpg.rf.38fe78b31dd89f1cf10d7831db66c7cb,,,,,,,,,,
5249660874_jpg.rf.38753ff6d58d05a8438a87cc98c069cb,,,,,,,,,,
1503_U7H6MyHAC_jpg.rf.3a2cac9cc5c73975b5ab4a2ef351da41,0,202,165,408,165,408,355,202,355,http://www.lubes.id/197/U7H6MyHAC
1503_U7H6MyHAC_jpg.rf.3a2cac9cc5c73975b5ab4a2ef351da41,1,390,508,583,508,583,640,390,640,
IMG_20220602_170330_jpg.rf.3ad267cf5495b3f73ce23c0bdffaa36a,0,326,508,370,508,370,542,326,542,
3071078533_jpg.rf.391c96a84f139c7eb0ea3ec937fa7b97,,,,,,,,,,
IMG_20220602_171733_jpg.rf.3a607bc6a6a6ad6eed939786e8a75446,0,0,217,197,217,197,509,0,509,
glareimage038_jpg.rf.3bbc592f40ebd6761ebbb2c51d3b9451,0,89,103,567,103,567,539,89,539,
closeimage020_jpg.rf.3b783b3bc2a394c8cf3dba74f0299eff,0,44,223,468,223,468,593,44,593,
2279746781_jpg.rf.387fa1583e606f1840f0438fa1cecfbd,,,,,,,,,,
4274785854_jpg.rf.3c97c446a02dc763f694ce1c425299bc,0,250,147,432,147,432,271,250,271,
5281177603_jpg.rf.3bd3b327c1b8141ce405c09eba88923c,0,93,198,307,198,307,461,93,461,http://www.thedaringlibrarian.com/
5281177603_jpg.rf.3bd3b327c1b8141ce405c09eba88923c,1,289,326,497,326,497,614,289,614,http://www.thedaringlibrarian.com/
IMG_20220530_160519_jpg.rf.3a289f552a79a0432314ba865d994278,0,537,190,574,190,574,211,537,211,
IMG_20220530_160519_jpg.rf.3a289f552a79a0432314ba865d994278,1,350,376,375,376,375,397,350,397,
damagedimage031_jpg.rf.3becfa0527488791a2a79ff901c19fc5,0,52,48,576,48,576,555,52,555,
nominalimage040_jpg.rf.3c76a2b5adf2fdce4558bc81978c3937,0,336,98,522,98,522,358,336,358,
nominalimage040_jpg.rf.3c76a2b5adf2fdce4558bc81978c3937,1,245,160,347,160,347,325,245,325,
2810772850_jpg.rf.3c5f0a56633d564f8c121a9f29ddbc6f,0,354,73,557,73,557,218,354,218,URL:http://www.mobiticket.ru
damagedimage034_jpg.rf.3cda1690b4eb9e4a271280d478dcfa93,0,56,215,594,215,594,594,56,594,
nominalimage041_jpg.rf.3d773d1c6255961dc5cdde5cfd6cb0e7,0,310,46,375,46,375,112,310,112,
nominalimage041_jpg.rf.3d773d1c6255961dc5cdde5cfd6cb0e7,1,200,349,363,349,363,480,200,480,HTTPS://NUTS.COM/QR/retail_piece/51707477?sku=7030-01
IMG_20220601_162828_jpg.rf.3c870e8f42100be193cfe6ae9721714f,0,369,56,403,56,403,118,369,118,
IMG_20220601_164621_jpg.rf.3d4783cc842c76da1b1e94de5d17a3d0,0,26,482,149,482,149,567,26,567,
